,BMS-536924,GSK269962A,Doxorubicin,Etoposide,Gemcitabine,Mitomycin-C,Vinorelbine ,NSC-87877,Bicalutamide,QS11,CP466722,Midostaurin,CHIR-99021,Ponatinib,AZD6482,JNK-9L,PF-562271,HG6-64-1,JQ1,JQ12,DMOG,FTI-277,OSU-03012,Shikonin,AKT inhibitor VIII,Embelin,FH535,PAC-1,IPA-3,GSK650394,BAY-61-3606,5-Fluorouracil,Thapsigargin,Obatoclax Mesylate,BMS-754807,Linsitinib,Bexarotene,LFM-A13,GW-2580,Luminespib,Phenformin,Bryostatin 1,Pazopanib,Dacinostat,Epothilone B,GSK1904529A,BMS-345541,Tipifarnib,Avagacestat,Ruxolitinib,AS601245,Ispinesib Mesylate,TL-2-105,AT-7519,TAK-715,BX-912,ZSTK474,AS605240,Genentech Cpd 10,GSK1070916,Enzastaurin,GSK429286A,FMK,QL-XII-47,Idelalisib,UNC0638,Cabozantinib,WZ3105,XMD14-99,Quizartinib,CP724714,JW-7-24-1,NPK76-II-72-1,STF-62247,NG-25,TL-1-85,VX-11e,FR-180204,Tubastatin A,Zibotentan,Sepantronium bromide,NSC-207895,VNLG/124,AR-42,CUDC-101,Belinostat,I-BET-762,CAY10603,Linifanib,BIX02189,Alectinib,Pelitinib,Omipalisib,KIN001-236,KIN001-244,WHI-P97,KIN001-260,KIN001-266,Masitinib,Amuvatinib,MPS-1-IN-1,NVP-BHG712,OSI-930,OSI-027,CX-5461,PHA-793887,PI-103,PIK-93,SB52334,TPCA-1,Fedratinib,Foretinib,Y-39983,YM201636,Tivozanib,GSK690693,SNX-2112,QL-XI-92,XMD13-2,QL-X-138,XMD15-27,T0901317,Selisistat,THZ-2-49,KIN001-270,THZ-2-102-1,AICA Ribonucleotide,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Methotrexate,Tretinoin,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Refametinib,CI-1040,Temsirolimus,Olaparib,Veliparib,Bosutinib,Lenalidomide,Axitinib,AZD7762,GW441756,Lestaurtinib,Tanespimycin,VX-702,Motesanib,KU-55933,Elesclomol,Afatinib,Vismodegib,PLX-4720,BX795,NU7441,SL0101,Doramapimod,JNK Inhibitor VIII,Nutlin-3a (-),PD173074,ZM447439,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,SB590885,Selumetinib,CCT007093,EHT-1864,Cetuximab,PF-4708671,Serdemetan,TW 37,CCT-018159,Rucaparib,SB505124,Tamoxifen,PFI-1,IOX2,YK-4-279,(5Z)-7-Oxozeaenol,Piperlongumine,Daporinad,Talazoparib,rTRAIL,UNC1215,SGC0946,ICL1100013,XAV939,Trametinib,Dabrafenib,Temozolomide,Bleomycin (50 uM),SN-38,PFI-3
907171,0.961139,0.917199,0.657961,0.721521,0.588319,0.550298,0.780887,0.984678,0.986181,0.98758,0.898062,0.95699,0.919115,0.972319,0.609589,0.65689,0.924581,0.886594,0.707512,0.829116,0.791147,0.963411,0.867886,0.80402,0.966442,0.790158,0.573593,0.970224,0.88538,0.97746,0.974589,0.530764,0.307877,0.196956,0.88363,0.959183,0.933708,0.986444,0.983741,0.717497,0.494727,0.964427,0.933454,0.579246,0.841924,0.979552,0.906784,0.750038,0.980009,0.987596,0.756286,0.954464,0.976555,0.838417,0.971032,0.957551,0.857328,0.729813,0.939807,0.975596,0.947303,0.984412,0.982033,0.954237,0.979913,0.542724,0.955111,0.858084,0.974247,0.984248,0.982104,0.817916,0.942718,0.98278,0.872024,0.880232,0.672503,0.980697,0.91181,0.987346,0.027998,0.791091,0.987462,0.421629,0.514877,0.315704,0.780419,0.426772,0.978376,0.92142,0.980937,0.912566,0.754037,0.956572,0.889349,0.978617,0.950855,0.875152,0.881936,0.944152,0.853715,0.787089,0.96565,0.524665,0.805359,0.938318,0.580349,0.823998,0.923894,0.822006,0.896678,0.656087,0.976846,0.930102,0.987096,0.98279,0.466997,0.98045,0.953592,0.746009,0.980428,0.972907,0.979115,0.875591,0.987687,0.236982,0.929894,0.635864,0.927857,0.824947,0.644892,0.976399,0.972383,0.987505,0.981509,0.801716,0.987701,0.222959,0.453101,0.693466,0.985264,0.98574,0.767842,0.985756,0.986272,0.515488,0.98693,0.223712,0.552493,0.984057,0.974814,0.987658,0.674317,0.980031,0.974902,0.903735,0.934624,0.961573,0.965277,0.98761,0.985671,0.987701,0.982031,0.98057,0.987701,0.975219,0.893596,0.779582,0.848151,0.813185,0.462833,0.961257,0.161222,0.971297,0.946124,0.984379,0.70192,0.803893,0.456448,0.895477,0.973318,0.978936,0.985697,0.753209,0.98637,0.764255,0.303309,0.695907,0.471286,0.92062,0.984777,0.985567,0.970292,0.361553,0.982847,0.070677,NA,0.983663,0.573041,0.774801,0.98637
908122,0.980012,0.927894,0.924764,0.977904,0.963321,0.489995,0.859522,0.984413,0.967974,0.90229,0.828822,0.983952,0.97991,0.982879,0.672398,0.808927,0.949429,0.968239,0.665246,0.952594,0.964731,0.964345,0.804338,0.619772,0.537246,0.974275,0.71898,0.973353,0.911717,0.862013,0.985838,0.67627,0.865552,0.570175,0.94193,0.983275,0.923904,0.965821,0.951821,0.844209,0.325681,0.98444,0.958055,0.458237,0.907504,0.963221,0.841376,0.923478,0.92051,0.980678,0.927568,0.764615,0.808421,0.735263,0.884885,0.85268,0.551721,0.503628,0.7435,0.977986,0.604624,0.979349,0.976333,0.601926,0.958869,0.716343,0.970921,0.38011,0.929413,0.965716,0.805943,0.774798,0.803918,0.972028,0.871532,0.86534,0.974965,0.981579,0.820394,0.985826,0.035865,0.966063,0.985838,0.25425,0.255135,0.133844,0.651647,0.335995,0.974403,0.959283,0.956297,0.65541,0.157072,0.95344,0.844227,0.975321,0.973121,0.884529,0.863327,0.52582,0.948864,0.985793,0.861266,0.279256,0.880337,0.792426,0.437878,0.604894,0.88272,0.952546,0.88898,0.885697,0.98583,0.8029,0.985463,0.672504,0.320094,0.940113,0.841722,0.444162,0.934968,0.949798,0.972529,0.737706,0.961605,0.653606,0.908838,0.733942,0.980592,0.919155,0.752967,0.962548,0.985838,0.98464,0.981195,0.697626,0.985763,0.951475,0.958252,0.925087,0.957954,0.985838,0.972273,0.985838,0.981803,0.856802,0.962579,0.839479,0.731422,0.984386,0.978219,0.979133,0.623188,0.871295,0.984948,0.975897,0.972675,0.98366,0.976278,0.969296,0.973558,0.98525,0.948988,0.97626,0.976897,0.861483,0.981322,0.942982,0.71102,0.884743,0.989576,0.976572,0.984109,0.965625,0.853189,0.974208,NA,NA,NA,NA,NA,0.96527,0.984105,0.841189,0.983985,0.763151,0.819524,0.786578,0.638177,0.915942,0.984088,0.984114,0.984114,0.901735,0.984114,0.915257,0.974921,0.983086,0.925917,0.816607,0.97154
909728,0.957493,0.949659,0.403855,0.480191,0.131707,0.17833,0.570149,0.97132,0.954096,0.786168,0.708004,0.818327,0.96749,0.934432,0.577183,0.395211,0.870744,0.655411,0.594757,0.735339,0.458723,0.932752,0.638381,0.578022,0.810246,0.648774,0.501004,0.968096,0.749273,0.782752,0.699128,0.911368,0.036246,0.211291,0.84013,0.953421,0.858199,0.937797,0.97676,0.415033,0.880048,0.944391,0.840207,0.441874,0.45778,0.978074,0.885632,0.546016,0.932124,0.978987,0.78798,0.815491,0.980426,0.765841,0.894675,0.91974,0.682133,0.669276,0.803995,0.956223,0.740702,0.977814,0.976967,0.814289,0.91447,0.65585,0.983216,0.848661,0.953912,0.983202,0.940182,0.744706,0.985062,0.971919,0.903334,0.963291,0.951407,0.962964,0.947822,0.984796,0.053491,0.97074,0.983205,0.550661,0.477464,0.377765,0.940149,0.516407,0.976281,0.971517,0.708794,0.42077,0.738307,0.984009,0.913792,0.891659,0.98177,0.839618,0.869278,0.892406,0.979568,0.913689,0.92633,0.480538,0.953043,0.842507,0.468051,0.95976,0.958485,0.843487,0.698085,0.774556,0.98437,0.967523,0.982644,0.979792,0.808185,0.937266,0.952916,0.738984,0.968286,0.985109,0.970881,0.736349,0.98083,0.930021,0.942572,0.563915,0.947018,0.761132,0.693398,0.968856,0.981326,0.943852,0.985016,0.839845,0.981713,0.717084,0.801685,0.832357,0.951853,0.978493,0.878522,0.981212,0.98446,0.784815,0.984874,0.386275,0.434541,0.985144,0.981827,0.943896,0.904233,0.8142,0.976464,0.90475,0.821579,0.958007,0.968978,0.983437,0.97159,0.962484,0.972507,0.908053,0.932682,0.901841,0.763171,0.697584,0.576789,0.678881,0.846617,0.9791,0.783425,0.983781,0.953828,0.791087,0.958732,0.867849,0.680626,0.893371,0.935309,0.958652,0.979112,0.828805,0.978002,0.861023,0.82262,0.819523,0.844883,0.831126,0.835588,0.983232,0.983262,0.90417,0.918151,0.427072,NA,0.981472,0.684209,0.63765,0.979357
909732,0.949686,0.873786,0.284511,0.10003,0.027587,0.153969,0.39142,0.96664,0.984747,0.95284,0.904006,0.840052,0.943114,0.924318,0.80469,0.36023,0.832405,0.496767,0.597406,0.399091,0.724214,0.976705,0.735642,0.089628,0.803864,0.655811,0.505111,0.974889,0.899148,0.653786,0.848263,0.981847,0.352205,0.208549,0.81882,0.981148,0.919075,0.982867,0.983344,0.557651,0.883201,0.988727,0.988748,0.540934,0.335482,0.985575,0.898396,0.689694,0.924607,0.989059,0.822466,0.71724,0.970702,0.751569,0.973021,0.930325,0.910438,0.975712,0.874425,0.990262,0.98667,0.989016,0.988374,0.569374,0.986614,0.988369,0.989382,0.907786,0.987191,0.978455,0.989384,0.881541,0.98291,0.989314,0.923786,0.983512,0.989325,0.989234,0.987973,0.988822,0.22895,0.948432,0.987791,0.969272,0.944323,0.912444,0.98932,0.78729,0.98884,0.984895,0.989372,0.980797,0.87944,0.989079,0.913024,0.989326,0.989333,0.928165,0.95598,0.987097,0.989362,0.94951,0.973386,0.41336,0.973716,0.90773,0.81354,0.954138,0.989382,0.986826,0.945121,0.840369,0.981519,0.881206,0.989376,0.989238,0.885404,0.972953,0.951551,0.755276,0.989384,0.97643,0.987917,0.989384,0.985147,0.821825,0.936631,0.545636,0.896305,0.578742,0.715435,0.98759,0.975855,0.963348,0.944443,0.805381,0.974346,0.933319,0.865256,0.682283,0.877634,0.976275,0.879459,0.98001,0.926887,0.596155,0.985816,0.666669,0.421693,0.984026,0.970654,0.938449,0.532297,0.984124,0.988588,0.937685,0.809173,0.898379,0.989374,0.98758,0.983501,0.990137,0.922591,0.885472,0.959471,NA,NA,NA,0.714249,NA,NA,NA,0.901914,0.989384,0.963289,0.987856,0.980345,0.964678,0.275982,0.805052,0.923488,0.979718,0.984053,0.876061,0.986027,0.643547,0.573827,0.634164,0.100586,0.652277,0.98534,0.98809,0.988382,0.652,0.937749,0.905823,0.959891,0.973997,0.071597,0.434878,0.966012
907066,0.837263,0.919023,0.655909,0.730459,0.713368,0.479908,0.780861,0.985556,0.951384,0.881407,0.98558,0.924207,0.968279,0.922466,0.958576,0.619754,0.944698,0.732627,0.880875,0.899618,0.553978,0.966647,0.744675,0.426755,0.969349,0.686432,0.598034,0.946653,0.977942,0.853224,0.776221,0.98558,0.327073,0.232482,0.914096,0.960842,0.953934,0.975907,0.983572,0.624842,0.772011,0.97235,0.918293,0.473588,0.766964,0.974087,0.972168,0.79775,0.972332,0.98558,0.792849,0.982133,0.98558,0.964578,0.927744,0.984782,0.97565,0.859587,0.98558,0.98979,0.985572,0.985569,0.98558,0.985556,0.981355,0.982643,0.985576,0.991573,0.984469,0.985576,0.984028,0.98558,0.98558,0.98558,0.98558,0.984883,0.98558,0.985163,0.98558,0.985046,0.882581,0.98456,0.98558,0.930018,0.919267,0.827952,0.98558,0.918443,0.983212,0.985392,0.985507,0.989073,0.989125,0.984613,0.98558,0.98426,0.985556,0.982255,0.984527,0.486228,0.985534,0.98558,0.976076,0.979911,0.98558,0.985551,0.98558,0.98558,0.98558,0.985571,0.960141,0.98558,0.98558,0.98558,0.985481,0.98558,0.977039,0.98558,0.985464,0.984473,0.98558,0.985285,0.982927,0.98558,0.985543,0.992032,0.837355,0.789481,0.924175,0.787322,0.921305,0.98107,0.926838,0.928531,0.978989,0.831404,0.955766,0.807383,0.940518,0.887564,0.940624,0.984444,0.833643,0.956491,0.964143,0.919478,0.968998,0.889215,0.595221,0.984233,0.978909,0.918968,0.816418,0.880529,0.98558,0.912517,0.903452,0.952784,0.983703,0.983911,0.954617,0.976805,0.984783,0.965961,0.95327,0.94985,0.970322,0.917558,0.811217,0.879249,0.90146,0.98558,0.749788,NA,NA,0.951264,0.983583,0.962812,0.760837,0.940954,0.973197,0.975095,0.929597,0.915464,0.983803,0.905518,0.752699,0.745289,0.66995,0.974494,0.955125,0.979977,0.979524,0.888336,0.92725,0.851249,0.932448,0.969341,0.839487,0.947841,0.968118
753558,0.818569,0.928719,0.762199,0.810664,0.159512,0.132503,0.756461,0.983061,0.975656,0.93221,0.870192,0.853085,0.900631,0.985087,0.854672,0.609817,0.970896,0.899882,0.659638,0.869831,0.883969,0.940159,0.696974,0.502161,0.885731,0.823553,0.725908,0.959388,0.98373,0.932243,0.929674,0.979945,0.679672,0.385305,0.768608,0.823455,0.965195,0.936964,0.979122,0.694247,0.985087,0.949273,0.931251,0.344208,0.340749,0.981448,0.893697,0.52082,0.978965,0.984592,0.874059,0.953471,0.984784,0.869041,0.955186,0.899581,0.72695,0.908809,0.874999,0.965545,0.897367,0.975758,0.983337,0.7308,0.904046,0.979029,0.898176,0.957831,0.981501,0.984759,0.971461,0.855589,0.93023,0.984991,0.810184,0.875787,0.956808,0.958853,0.9841,0.980856,0.983943,0.983132,0.982629,0.976348,0.977918,0.983967,0.982709,0.980751,0.979809,0.865522,0.985068,0.920471,0.816287,0.932917,0.823374,0.945436,0.961601,0.823784,0.903629,0.906138,0.881452,0.821262,0.98195,0.702174,0.985087,0.960593,0.976978,0.783837,0.965083,0.735717,0.85593,0.587545,0.957527,0.773525,0.985048,0.98302,0.841827,0.952882,0.963101,0.894883,0.985087,0.984392,0.983413,0.541568,0.934879,0.474532,0.985087,0.776217,0.85468,0.763405,0.871935,0.977595,0.981998,0.976591,0.765407,0.859139,NA,0.890525,0.879742,0.778269,0.868192,0.979918,0.947287,0.984864,0.95341,0.71955,0.8557,0.794667,0.748159,0.984279,0.957778,0.934097,0.387195,0.909008,0.975599,0.97258,0.850673,0.964317,0.985087,0.957791,0.962593,0.704321,0.982459,NA,0.936319,0.755313,0.795987,0.591031,0.691158,0.701874,0.782408,0.959932,0.87753,0.984494,0.958195,0.968931,0.955919,0.810635,0.443818,0.976894,0.984227,0.960508,0.93208,0.885434,0.983219,0.828846,0.734372,0.777397,0.592962,0.673407,0.982813,0.983206,0.982083,0.528046,0.939854,0.811661,0.782647,0.982229,0.417433,0.481236,0.940123
909758,0.694893,0.753327,0.475275,0.819066,0.32216,0.238451,0.764792,0.951136,0.943421,0.841247,0.892565,0.951405,0.977596,0.957535,0.649605,0.885239,0.946611,0.920279,0.838612,0.920663,0.593238,0.935561,0.627601,0.468015,0.885506,0.701243,0.60416,0.962011,0.861979,0.912682,0.897642,0.919519,0.354433,0.16127,0.712671,0.86701,0.864114,0.952023,0.981845,0.464252,0.667394,0.893183,0.887695,0.446652,0.424105,0.957699,0.943675,0.597955,0.945956,0.981,0.84931,0.945986,0.905828,0.881725,0.981577,0.720814,0.805284,0.968182,0.895406,0.973713,0.928374,0.956598,0.970226,0.781935,0.944825,0.809022,0.909639,0.944197,0.97519,0.967271,0.981862,0.850337,0.912124,0.981634,0.813658,0.846837,0.948163,0.965386,0.96332,0.98079,0.037058,0.871688,0.962971,0.655077,0.591026,0.467562,0.725006,0.575709,0.978355,0.947335,0.977591,0.963275,0.895991,0.956218,0.794076,0.936575,0.95117,0.875728,0.97709,0.975156,0.944604,0.954905,0.977805,0.727628,0.783848,0.914236,0.858608,0.7647,0.926584,0.846727,0.871292,0.580349,0.924042,0.816429,0.979601,0.958025,0.668093,0.96989,0.958999,0.828309,0.978168,0.981888,0.977349,0.768893,0.948426,0.400163,0.932919,0.648711,0.933395,0.813228,0.72323,0.979219,0.967845,0.952749,0.963407,0.806111,0.981858,0.637575,0.802193,0.485587,0.943695,0.968079,0.961116,0.976798,0.961993,0.848958,0.979192,0.533227,0.452755,0.9754,0.921346,0.927459,0.689871,0.94197,0.968876,0.974911,0.773896,0.848593,0.95117,0.973841,0.975693,0.958131,0.719234,0.918744,0.967147,0.85224,0.626771,0.509258,0.511945,0.696787,0.872081,0.981888,0.696831,0.975993,0.980765,0.957801,0.970826,0.917874,0.509593,0.854842,0.946342,0.934161,0.902429,0.628837,0.96607,0.702243,0.530507,0.608112,0.646484,0.76159,0.9793,0.9617,0.976136,0.560265,0.891116,0.615746,0.957933,0.976995,0.606706,0.659868,0.972208
1327766,0.866277,0.902097,0.813607,0.927905,0.823313,0.706938,0.548065,0.98895,0.990014,0.978022,0.730783,0.963538,0.975151,0.978234,0.969819,0.52864,0.933185,0.885263,0.627683,0.758682,0.289159,0.990921,0.749398,0.367484,0.830127,0.910256,0.689853,0.989744,0.594894,0.934523,0.806859,0.871887,0.133516,0.133786,0.93056,0.935999,0.91928,0.989634,0.98603,0.58491,0.813187,0.983007,0.991304,0.39516,0.639697,0.987606,0.829028,0.782109,0.988301,0.990533,0.86591,0.689719,0.901682,0.700016,0.914311,0.807208,0.737277,0.846049,0.79732,0.883733,0.892484,0.965493,0.97688,0.463656,0.982682,0.748139,0.971127,0.662594,0.966865,0.986329,0.991491,0.550724,0.735208,0.969646,0.872396,0.900825,0.937217,0.984684,0.916581,0.991254,0.016603,0.951898,0.97091,0.377234,0.370202,0.230471,0.701754,0.3757,0.991857,0.959238,0.992602,0.953376,0.633003,0.933464,0.866002,0.976048,0.875134,0.859942,0.723616,0.873245,0.888188,0.828862,0.925883,0.209343,0.98161,0.512082,0.331668,0.588238,0.969367,0.759393,0.624987,0.818164,0.965024,0.909045,0.992621,0.915851,0.342551,0.805576,0.74256,0.446377,0.951887,0.929636,0.974223,0.507619,0.983859,0.083184,0.787593,0.237093,0.981264,0.315316,0.782921,0.963159,0.797898,0.977642,0.818697,0.518991,0.93803,0.724561,0.699329,0.811431,0.992137,0.991979,0.97207,0.977727,0.946931,0.728425,0.82138,0.49939,0.903354,0.960884,0.981347,0.970023,0.486327,0.977346,0.941993,0.9858,0.796606,0.992505,0.991621,0.992572,0.992622,0.992394,0.991035,0.889564,0.987416,0.952125,0.992622,0.653523,0.839166,0.763898,0.943691,0.992483,0.961491,0.990358,0.988223,0.991472,0.970286,0.915365,0.608432,0.915481,0.992622,0.98794,0.97358,0.807017,0.985493,0.722505,0.60728,0.678148,0.053261,0.98113,0.990015,0.99059,0.992136,0.527243,0.987047,0.9628,0.907261,0.984524,0.958237,0.688532,0.985729
910779,0.884071,0.939834,0.488893,0.681264,0.209933,0.207403,0.511944,0.984548,0.959735,0.803036,0.917688,0.948133,0.969078,0.910402,0.920863,0.577409,0.904973,0.752483,0.514087,0.608475,0.464202,0.833936,0.528929,0.620715,0.859056,0.530979,0.558851,0.985497,0.771847,0.678126,0.751546,0.850225,0.200239,0.149262,0.874538,0.978986,0.815602,0.976556,0.978219,0.427485,0.8141,0.97822,0.857079,0.483092,0.320169,0.980992,0.905187,0.226232,0.982377,0.981595,0.687337,0.874566,0.980172,0.779877,0.966132,0.975026,0.89525,0.901977,0.979277,0.97292,0.942084,0.983184,0.985113,0.760032,0.980129,0.858747,0.97324,0.790844,0.968542,0.984164,0.979256,0.728857,0.936672,0.982778,0.950815,0.962175,0.885174,0.971366,0.978894,0.978717,0.078438,0.978218,0.980587,0.828549,0.778483,0.726472,0.977366,0.804259,0.981606,0.970221,0.982866,0.961807,0.786736,0.9747,0.934369,0.97911,0.97224,0.850777,0.866715,0.941605,0.963973,0.98316,0.947797,0.630967,0.92138,0.82546,0.79118,0.952859,0.951033,0.949627,0.966439,0.836359,0.970916,0.982617,0.981413,0.902817,0.705618,0.955296,0.9091,0.737062,0.983323,0.963035,0.983372,0.820651,0.980663,0.640977,0.779064,0.788379,0.90228,0.895907,0.873717,0.983273,0.98315,0.974168,0.93119,0.674789,NA,0.836149,NA,0.858413,0.955808,0.981191,0.982373,0.980714,0.952229,0.857108,0.974143,0.865871,0.974841,0.971581,0.95971,0.944348,0.713952,0.945614,0.972226,0.91217,0.88056,0.902357,0.972506,0.984046,0.968928,0.9854,0.971407,NA,0.943139,0.949677,0.888948,0.759504,0.781161,0.713251,0.766354,0.959614,0.887269,0.985063,0.970832,0.983704,0.961571,0.898751,0.712053,0.975535,0.981849,0.899903,0.968634,0.843653,0.974054,0.91976,0.748287,0.910729,0.922727,0.929206,0.940309,0.975832,0.98357,0.813218,0.953322,0.73953,0.836618,0.976479,0.879349,0.682292,0.981875
713880,0.987237,0.905927,0.39124,0.344465,0.022106,0.054719,0.46264,0.99055,0.992387,0.916993,0.954983,0.879428,0.982309,0.988579,0.916765,0.578978,NA,0.853504,0.868218,0.615795,0.732996,0.993334,0.742875,0.445222,0.937595,0.858464,0.481594,0.993334,0.93925,0.857486,0.906155,0.919662,0.185019,0.251087,0.758889,0.969537,0.94723,0.993325,0.991301,0.592263,0.869662,0.911073,0.991287,0.377107,0.384368,0.9919,0.993334,0.682888,0.931576,0.991973,0.799581,0.962242,0.993286,0.987384,0.979029,0.989528,0.984501,0.9522,0.951306,0.995829,0.993334,0.993334,0.993334,0.979097,0.993333,0.896969,0.977703,0.96753,0.991913,0.985688,0.983772,0.976183,0.894114,0.992165,0.913118,0.992322,0.993334,0.993334,0.993325,0.99333,0.015374,0.848997,0.992208,0.527883,0.564664,0.347565,0.993334,0.473596,0.992171,0.993334,0.993334,0.996371,0.967243,0.993332,0.963114,0.993334,0.993332,0.993307,0.985882,0.443747,0.979101,0.945645,0.987657,0.976392,0.993334,0.993333,0.993334,0.935839,0.918854,0.976891,0.981342,0.675466,0.99153,0.918774,0.993334,0.993334,0.802007,0.993322,0.975991,0.949935,0.993333,0.987494,0.992737,0.993334,0.990069,0.424309,0.834075,0.535315,0.965332,0.971406,0.699276,0.793958,0.97913,0.993321,0.993332,0.703659,0.977207,0.948598,0.81855,0.778129,0.971005,0.992162,0.97531,0.992961,0.962951,0.745212,0.993295,0.652157,0.681941,0.990554,0.991312,0.986559,0.585522,0.992834,0.992865,0.992925,0.907888,0.992589,0.993329,0.993334,0.993334,0.989349,0.991215,0.941477,0.993012,0.993329,0.990405,0.780976,0.854816,0.88557,0.993213,0.992932,0.98037,0.953019,0.923543,0.962231,0.952453,0.902293,0.435696,0.90959,0.971745,0.989387,0.992925,0.928983,0.972607,0.517006,0.671579,0.796269,0.232953,0.673207,0.992875,0.990429,0.992925,0.845688,0.979791,0.94703,0.987488,0.986592,0.70008,0.607789,0.992925
905965,0.801017,0.181425,0.302627,0.368998,0.139954,0.058522,0.523607,0.979257,0.962256,0.883436,0.60562,0.868255,0.959401,0.957218,0.862537,0.353765,0.928265,0.79281,0.845125,0.489184,0.068294,0.910963,0.639408,0.193851,0.767669,0.853331,0.662622,0.922383,0.644648,0.895206,0.518362,0.296428,0.93063,0.106394,0.82276,0.959216,0.978066,0.924306,0.964065,0.430106,0.507854,0.97954,0.872997,0.197552,0.508642,0.962896,0.85944,0.589054,0.979137,0.803337,0.713454,0.480093,0.959075,0.249007,0.879031,0.395517,0.532014,0.856773,0.307713,NA,0.798154,0.275094,0.974925,0.375177,0.823484,0.574757,0.910409,0.552869,0.536287,0.981409,0.945484,0.318144,0.529354,0.875461,0.827888,0.82112,0.900661,0.971644,0.737666,0.962358,0.020123,0.776422,0.982487,0.167666,0.114127,0.042542,0.859563,0.062231,0.926376,0.78228,0.085147,0.586866,0.433931,0.932291,0.335143,0.936507,0.701982,0.772673,0.533504,0.851613,0.266422,0.823772,0.871585,0.086472,0.209622,0.365656,0.171391,0.302994,0.973041,0.455855,0.435465,0.401521,0.218366,0.826119,0.961135,0.896577,0.127343,0.691983,0.579413,0.279706,0.707779,0.873586,0.947763,0.3699,0.776615,0.134456,0.646548,0.212191,0.820435,0.778802,0.763653,0.393008,0.987032,0.986908,0.574898,0.486819,0.977913,0.904078,0.951817,0.444301,0.951644,0.985906,0.924859,0.986245,0.882687,0.48055,0.985644,0.412936,0.529412,0.97374,0.988135,0.893533,0.602941,0.937825,0.972873,0.91863,0.711212,0.89857,NA,0.987201,0.981124,0.669008,0.888721,0.804243,0.945002,0.89372,0.751918,0.590317,0.682344,0.608327,0.986882,0.919644,0.89162,0.951748,0.920276,0.985362,0.919191,0.710465,0.613589,0.86283,0.905297,0.947114,0.894983,0.816839,0.986874,0.480556,0.543289,0.745788,0.244857,0.818204,0.92536,0.986838,0.977576,0.879582,0.97557,0.876055,0.912736,0.733282,0.105502,0.317655,0.961305
909729,0.970038,0.932086,NA,NA,NA,NA,NA,NA,0.985917,NA,0.987305,NA,0.97639,NA,0.861447,NA,NA,NA,0.966256,NA,NA,NA,NA,NA,0.987332,NA,NA,NA,NA,NA,NA,0.926189,NA,NA,NA,NA,NA,NA,0.979799,NA,0.969033,NA,NA,NA,NA,NA,0.921336,NA,0.986311,0.987237,NA,0.918395,0.984027,0.886393,0.987332,0.896687,0.988768,0.987332,0.783098,0.975458,0.779097,0.987332,0.96969,0.930481,0.987332,0.753213,0.966075,0.987959,0.936061,0.972646,0.944074,0.875539,0.927996,0.984279,0.896797,0.905198,0.979739,0.987054,0.986137,0.984959,0.026044,0.696099,0.984596,0.663301,0.534423,0.458581,0.957555,0.521645,0.970002,0.973523,0.964021,0.992762,0.992762,0.981027,0.850682,0.987111,0.879534,0.881188,0.815133,0.973743,0.956934,0.965021,0.979769,0.987332,0.933947,0.913642,0.987332,0.822324,0.977908,0.934733,0.871357,0.702947,0.887311,0.923814,0.980242,0.987332,0.429565,0.987332,0.984155,0.915946,0.987328,0.987309,0.987003,0.794695,0.974136,0.358563,0.859908,0.431918,0.824374,0.6793,0.652489,0.987332,0.987332,0.986349,0.941628,0.707311,0.943382,0.912365,0.919727,0.729395,0.963688,0.985096,0.925105,0.987267,0.946823,0.616072,0.931177,0.691514,0.595941,0.981064,0.963748,0.976544,0.410017,0.970369,0.986799,0.985798,0.761234,0.956797,0.987332,0.886231,0.978324,0.985713,0.984164,0.912906,0.916734,0.802129,0.829679,0.53864,0.534141,0.769035,0.903054,0.955615,0.953549,0.986569,0.965078,0.965526,0.986013,0.854504,0.500016,0.944832,0.954563,0.984317,0.985917,0.869428,0.977388,0.758447,0.699227,0.782554,0.788813,0.841544,0.981403,0.985677,0.97883,0.466686,0.985917,0.877621,0.964622,0.980779,0.292594,0.538479,0.985917
