,BMS-536924,GSK269962A,Doxorubicin,Etoposide,Gemcitabine,Mitomycin-C,Vinorelbine ,NSC-87877,Bicalutamide,QS11,CP466722,Midostaurin,CHIR-99021,Ponatinib,AZD6482,JNK-9L,PF-562271,HG6-64-1,JQ1,JQ12,DMOG,FTI-277,OSU-03012,Shikonin,AKT inhibitor VIII,Embelin,FH535,PAC-1,IPA-3,GSK650394,BAY-61-3606,5-Fluorouracil,Thapsigargin,Obatoclax Mesylate,BMS-754807,Linsitinib,Bexarotene,LFM-A13,GW-2580,Luminespib,Phenformin,Bryostatin 1,Pazopanib,Dacinostat,Epothilone B,GSK1904529A,BMS-345541,Tipifarnib,Avagacestat,Ruxolitinib,AS601245,Ispinesib Mesylate,TL-2-105,AT-7519,TAK-715,BX-912,ZSTK474,AS605240,Genentech Cpd 10,GSK1070916,Enzastaurin,GSK429286A,FMK,QL-XII-47,Idelalisib,UNC0638,Cabozantinib,WZ3105,XMD14-99,Quizartinib,CP724714,JW-7-24-1,NPK76-II-72-1,STF-62247,NG-25,TL-1-85,VX-11e,FR-180204,Tubastatin A,Zibotentan,Sepantronium bromide,NSC-207895,VNLG/124,AR-42,CUDC-101,Belinostat,I-BET-762,CAY10603,Linifanib,BIX02189,Alectinib,Pelitinib,Omipalisib,KIN001-236,KIN001-244,WHI-P97,KIN001-260,KIN001-266,Masitinib,Amuvatinib,MPS-1-IN-1,NVP-BHG712,OSI-930,OSI-027,CX-5461,PHA-793887,PI-103,PIK-93,SB52334,TPCA-1,Fedratinib,Foretinib,Y-39983,YM201636,Tivozanib,GSK690693,SNX-2112,QL-XI-92,XMD13-2,QL-X-138,XMD15-27,T0901317,Selisistat,THZ-2-49,KIN001-270,THZ-2-102-1,AICA Ribonucleotide,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Methotrexate,Tretinoin,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Refametinib,CI-1040,Temsirolimus,Olaparib,Veliparib,Bosutinib,Lenalidomide,Axitinib,AZD7762,GW441756,Lestaurtinib,Tanespimycin,VX-702,Motesanib,KU-55933,Elesclomol,Afatinib,Vismodegib,PLX-4720,BX795,NU7441,SL0101,Doramapimod,JNK Inhibitor VIII,Nutlin-3a (-),PD173074,ZM447439,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,SB590885,Selumetinib,CCT007093,EHT-1864,Cetuximab,PF-4708671,Serdemetan,TW 37,CCT-018159,Rucaparib,SB505124,Tamoxifen,PFI-1,IOX2,YK-4-279,(5Z)-7-Oxozeaenol,Piperlongumine,Daporinad,Talazoparib,rTRAIL,UNC1215,SGC0946,ICL1100013,XAV939,Trametinib,Dabrafenib,Temozolomide,Bleomycin (50 uM),SN-38,PFI-3
925339,-0.689428,2.690408,-2.171161,1.69652,-0.081408,-0.022982,-3.955605,5.045688,2.790892,2.621628,2.873324,0.79638,3.305192,0.289959,1.813462,0.241262,2.727996,0.328987,0.545206,0.592645,6.729799,2.659756,2.600629,-0.189951,2.419159,3.294727,1.121969,2.468709,5.699843,2.986439,3.012327,4.096606,-4.037886,-2.412847,0.244885,1.329655,4.890104,4.2661,5.709607,-3.588074,10.476432,-2.129355,4.376115,-2.77613,-4.017696,2.536568,5.310496,2.044454,5.142427,4.472697,2.55657,-0.62692,2.961246,2.632793,5.113876,4.292814,0.404803,1.206288,2.114116,3.466995,3.957371,5.039299,4.112493,0.717633,4.858345,2.446304,4.33605,0.159869,5.141907,1.792777,5.141546,1.810303,4.617659,5.127838,5.138994,5.007472,4.444786,5.608113,3.844577,5.770353,NA,2.944848,4.445277,1.144751,0.834096,1.251906,3.939701,0.71228,2.817323,5.793423,4.41748,3.073031,-2.779315,4.133521,5.714193,3.967636,5.783904,2.976834,3.262041,3.527087,5.364538,5.052828,4.855523,1.440655,5.142548,4.983435,0.605134,5.492194,5.811608,5.722457,2.762313,4.364229,5.80736,4.432334,0.684322,3.952523,3.754087,3.620477,3.960729,1.544925,5.142547,4.982205,5.800671,NA,5.801765,NA,9.17701,-4.177177,5.118961,1.628268,-4.724084,1.036319,4.900658,0.815529,1.538207,1.818351,2.328111,-2.978333,-1.826488,-0.760067,4.294314,3.811359,2.042409,4.358909,3.365989,3.133887,2.726768,-2.636184,-2.449309,2.664901,3.309886,3.388659,-2.700466,1.749352,3.825701,-0.832332,4.079068,3.018861,5.067952,3.829901,3.482018,2.095098,1.66367,2.098725,2.526697,NA,NA,NA,0.067932,NA,NA,NA,-3.300186,NA,NA,5.749511,NA,NA,NA,NA,NA,3.950286,3.1866,1.911099,0.393272,0.885857,-3.324743,1.162642,-2.735525,3.484173,-0.040011,2.697544,0.997415,3.286815,4.304451,-6.465048,-4.187491,5.724772,4.039075,-3.351485,5.000129
905983,3.429837,1.871125,-2.597134,-0.617534,-3.711851,-1.8416,-4.872236,5.044951,2.236411,3.798603,1.899951,-0.834336,3.309953,1.243483,1.391136,-0.150787,0.491211,0.31258,0.0997,0.973768,5.317165,1.616938,2.6277,0.024573,1.922176,2.280984,0.863872,3.272527,5.810304,2.606944,2.955668,2.865176,-5.2093,-1.14879,1.297163,3.105119,3.274479,4.370347,5.081442,-3.017118,6.011435,-3.290919,2.948794,-2.334466,-4.580129,2.05553,2.776276,1.62068,3.843383,4.042371,2.398676,-3.711878,4.369972,-0.687414,3.311161,1.580337,1.86049,2.879334,1.489937,NA,2.946093,4.717702,5.204712,-1.172327,3.529259,2.618684,1.206741,-0.94847,4.260891,2.287559,4.120542,0.440516,1.428953,3.482921,1.726864,1.692881,2.287744,5.405582,2.888318,5.033358,-5.73568,4.636539,3.879486,-1.956173,-2.383459,-1.449829,3.283714,-1.129746,2.118399,3.818782,3.792335,1.373745,-3.124491,4.08949,1.828088,4.618733,4.179002,2.513544,2.6736,2.26483,2.629946,2.662626,2.986256,-0.019246,1.540676,0.22132,1.471316,2.55283,1.631697,2.969759,3.032769,-0.747923,2.042154,2.198011,0.2377,3.309687,-3.256351,1.994656,1.285263,0.132087,4.545789,3.698121,5.367094,0.243914,3.701931,-3.486336,7.725054,-4.742085,2.266103,0.048746,-5.821532,0.784124,4.518012,1.300061,NA,0.962739,3.101422,0.960311,2.182621,-1.85554,1.610222,3.89953,3.116114,3.954154,2.194118,2.557792,2.693488,1.57301,NA,3.001707,NA,NA,-4.567985,1.363334,3.657257,3.301336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.870683,NA,NA,NA,0.588395,3.957862,2.847748,6.083069,3.103442,2.175652,-1.393602,1.662756,1.21912,1.454938,2.676225,1.690362,-1.524442,0.083958,0.779654,0.78212,-5.514318,0.901536,-0.999847,2.326846,1.633699,1.117063,2.720133,-1.600526,3.841207,4.326036,-0.708679,-6.537246,4.300638
688121,2.552226,2.14033,-3.102314,-0.829375,-4.892461,-2.169163,-5.715843,5.47318,2.592664,1.429602,3.594043,-1.282073,-0.458425,0.123063,1.46684,-1.577693,0.661007,-0.436011,-0.4557,0.674274,6.948961,2.381299,1.163299,-0.913326,1.907142,2.387002,0.222749,NA,3.417863,2.037887,2.182025,4.333753,-4.411387,-0.390889,-0.345926,NA,3.043333,3.426465,5.615123,-3.781529,9.512635,-3.817555,1.989173,-2.702933,-5.764908,2.762901,5.401599,0.669174,3.719702,4.350718,1.828888,-0.543022,5.063902,2.536514,4.871596,3.397566,3.13033,4.108724,3.249042,3.035518,4.575197,5.725414,5.672672,0.916468,5.497529,4.43272,3.161731,0.610889,5.078114,2.775336,4.926552,1.737401,4.233533,4.753392,2.355196,4.658797,4.312731,5.728875,5.043249,5.723408,-5.817886,0.904048,4.052905,1.058546,1.135536,1.208988,4.743028,1.749277,2.667938,5.64148,4.384254,4.032391,-2.797036,5.064424,3.492151,5.064908,5.544355,3.034253,3.252044,3.890892,4.623043,3.528565,4.484614,0.679647,4.63367,2.683168,0.502933,3.19941,4.950064,4.47026,4.370452,0.062675,5.376765,3.08854,0.684074,5.078114,0.933588,4.828721,3.94656,1.160721,5.078114,4.409169,5.66617,5.747545,5.171999,-2.352608,6.93831,-5.535861,0.993159,-2.548213,-7.293247,0.45429,4.680787,0.764451,1.614277,0.266729,2.292443,1.677306,1.992365,-4.774264,1.864031,3.426309,1.582419,4.202172,0.942112,-1.313573,1.876577,-1.320542,-3.050555,2.541452,2.371879,3.955503,-4.864187,1.948753,4.106552,2.282898,0.089907,1.437674,4.066659,4.662194,4.098933,0.99284,3.229444,1.161765,3.146449,-0.349696,-0.508099,-3.901992,0.399862,-0.978857,-1.146822,3.462113,1.850509,4.269207,3.087014,6.524968,3.430517,2.234428,-2.068297,2.883777,3.049499,0.125365,2.978911,0.290752,-0.442494,0.548557,0.615961,1.169338,1.691076,0.606725,0.197627,2.603753,1.92781,1.441265,2.259335,-0.060531,4.515258,5.778576,0.577126,-5.384832,4.835269
1331050,-0.134664,2.698391,-2.247762,4.827619,0.197558,-2.000715,-0.704621,3.259855,2.023473,4.379337,2.083399,-0.058563,0.586847,1.385106,1.191988,2.490364,2.956306,3.678439,-1.266107,3.075471,9.215067,2.053194,2.333862,1.142375,1.661143,5.281189,3.559121,2.898763,3.287542,3.786783,4.135698,4.620073,1.386464,-0.293771,2.845633,2.901592,4.115953,4.520197,4.671797,0.693679,7.642963,-2.886501,2.102483,1.805108,-1.515963,2.075591,2.471183,2.724704,3.376205,3.712578,0.960588,-2.637271,2.587763,0.990006,2.815439,1.537665,0.178804,3.413216,2.496068,2.127314,3.250987,3.301047,5.051989,1.573284,3.065155,-3.946068,3.688061,-0.793081,4.02772,2.03057,3.188127,0.646954,3.202182,4.382558,2.581389,3.046434,3.689411,5.049275,5.050536,5.051144,-2.618071,5.051058,3.687291,1.167114,1.297232,1.558589,3.406904,3.281008,2.079656,5.051264,3.448318,1.013043,-3.292009,4.381426,3.449304,4.368236,4.247878,2.759007,2.192884,2.495834,5.051989,2.574668,2.550844,1.708001,4.382558,1.830236,NA,2.943455,4.916002,3.330256,0.565337,0.917497,3.40904,2.113366,-0.258541,NA,0.769515,2.867315,2.419052,1.291605,3.069098,2.574076,4.973966,1.914344,4.375386,-2.264612,7.89933,-5.623723,3.462176,0.681844,-5.365969,-4.10297,3.411339,0.754067,-0.189757,-0.096402,2.661507,3.609162,2.471407,-4.658287,2.318521,3.467213,1.334585,3.076695,2.576136,-1.265597,2.749404,-1.547619,0.30258,2.269217,2.743297,2.280292,-3.755767,1.362944,3.288417,2.544599,0.703748,0.786601,4.170428,4.133168,4.074616,3.941202,2.729508,2.103369,3.469968,-1.009261,2.081545,-3.546104,-0.642866,-1.398795,1.275754,3.663219,2.500809,2.931156,3.878889,5.924296,3.203021,2.841247,-1.03513,2.522666,3.548029,2.876647,-0.76377,2.111748,-6.219017,3.330502,3.506438,1.132316,1.900496,4.163608,-0.367197,1.860683,1.215786,2.486405,0.6031,-0.294463,3.790356,5.36162,1.084698,-5.111621,3.510306
909708,2.131826,3.232788,-2.128784,0.388753,-3.972533,-0.553673,0.101597,5.097156,1.242039,1.108469,1.993816,2.157127,3.807617,1.805381,1.49598,0.531652,2.67642,2.516262,1.580186,1.632474,5.870486,2.004836,1.442831,-0.039199,2.994408,3.052591,4.375471,3.628754,3.165701,3.697602,3.085435,3.027121,-2.958199,-2.708965,2.059132,1.346002,4.068399,5.34951,5.511238,-2.648801,7.643763,-2.279382,2.849614,-2.31135,-2.352647,2.265091,3.106291,2.624995,1.980762,3.802903,2.390497,-1.51429,4.428718,-0.363373,3.585256,2.830528,1.182913,2.217402,2.2814,2.373532,3.411895,4.727013,4.282682,-0.612025,4.345121,3.768113,1.803415,-0.41854,4.524884,2.591243,3.865304,1.783754,2.69417,4.359943,2.876793,3.459366,1.850095,3.830285,5.640716,5.808926,-6.028042,2.123171,4.262729,-0.546879,-1.702792,-0.582876,3.653783,0.355186,2.461668,3.763429,3.874605,0.197781,-3.052556,4.358292,2.82957,2.107309,5.310932,3.377959,3.979701,3.634424,2.809893,2.786469,3.619104,0.990512,1.469456,0.756317,-0.005177,3.353898,4.825016,2.244684,1.911903,-0.315493,4.396016,3.069532,0.772394,3.984697,-2.256126,3.624165,2.791951,0.528411,4.684485,3.722342,5.59471,4.157311,5.141772,-2.792973,6.335356,-3.887119,1.763892,-2.125754,-6.043263,0.027039,3.38573,-0.316959,2.481486,0.190336,3.097054,0.920829,2.331295,-0.899478,2.413035,2.924359,1.075502,3.471889,2.451386,0.474825,2.874257,-0.448665,-2.039272,2.36419,3.0542,4.63986,-3.65054,-0.887023,3.709887,4.202993,4.209885,3.213038,4.096529,2.871028,4.769545,3.543082,2.655882,4.228036,4.451525,3.333096,0.248374,-1.460487,0.373108,0.588208,0.810056,4.338296,0.531606,4.135072,2.760317,4.445012,2.635988,2.241224,-2.270038,1.70027,3.446875,4.597924,4.201261,0.548931,-0.021586,1.234609,-0.920699,0.905643,-3.608114,1.105107,0.206167,2.717021,1.756289,0.28393,4.014557,-3.112071,3.890768,6.091021,-1.431564,-6.697856,4.844899
735784,2.428914,3.325384,-3.103109,0.310605,-5.875945,-1.817117,-4.279586,5.812459,2.858179,3.06051,2.911097,1.649905,3.578318,2.09396,2.602618,-0.798376,1.34827,1.478983,-0.58069,1.784826,7.022332,2.238289,1.638029,0.111865,1.277548,2.358486,1.835723,3.806687,4.185963,3.375065,1.452548,3.678303,-1.420064,-0.789548,2.101311,2.52362,2.533395,4.633731,6.017026,0.381036,7.753756,-2.504977,4.641814,-3.097803,-5.877083,2.96618,3.645668,1.024933,4.472077,4.562971,2.190307,-1.088276,4.908258,1.620058,4.268875,3.913621,1.202452,4.837576,4.842682,3.379863,5.895197,5.762755,5.508682,1.847201,5.337763,3.525184,4.623043,1.316465,5.191202,3.063315,4.958544,2.223195,4.778218,5.193739,5.2056,4.793608,4.230979,5.884879,5.939727,6.021527,1.085292,6.020454,4.520514,3.217043,3.103849,5.663392,4.848594,5.726906,2.984977,5.618616,4.666589,1.76543,-2.744237,5.153587,4.247374,4.782916,6.016543,5.355649,5.207434,4.383071,5.326218,4.763099,4.909978,-0.096321,3.598318,2.72682,5.269366,4.41881,4.963407,4.558328,4.049069,1.494586,5.188067,3.437564,0.983475,3.366918,1.965653,4.782964,4.434762,1.568918,5.366172,5.135881,5.935159,5.960093,5.9773,2.622401,8.837607,-4.984164,3.008359,-0.913598,-6.626553,0.505225,3.255626,1.65746,1.125547,1.770552,2.404895,1.038479,2.164642,-2.518475,3.970192,4.22552,3.211187,4.568034,3.112567,0.433636,3.024863,0.54266,0.670922,3.719156,3.343031,4.425142,-4.189789,0.572436,4.16775,5.02703,2.867681,2.472262,4.948271,5.189948,5.035131,4.408719,3.313964,3.232197,3.971289,1.229088,1.484396,-3.01081,0.220599,-0.293608,-0.347046,3.787937,0.800078,3.301661,4.514433,4.631963,4.592294,3.175603,0.077164,4.266361,3.090212,3.978696,4.030905,1.793378,0.032765,1.044546,0.034121,1.45185,-1.313507,1.083918,-0.900906,2.880221,2.194512,-0.06161,2.145448,-2.104899,5.185612,6.216605,3.198549,-4.973646,5.096085
909773,1.571761,0.556787,-2.394281,-0.273512,-3.353792,-1.548248,-5.103988,4.855469,2.342137,2.685301,1.012571,-1.037722,3.262407,0.041854,1.759497,-1.087042,1.005717,1.718843,0.640568,0.924624,5.139342,2.065764,1.777822,-0.459764,1.258428,3.215867,2.175912,1.270592,5.023849,1.548826,1.098859,0.244855,-4.651333,NA,0.78957,3.261723,2.457695,5.07243,4.528682,-3.401748,5.934213,-3.069152,2.755576,-3.714298,-6.306729,2.081729,2.210622,-0.101276,3.931837,1.338406,1.784382,-3.762199,2.940749,-1.858243,3.258235,1.136213,-0.64589,3.427213,-0.506266,1.136519,2.889547,4.297115,5.182146,1.429852,3.3334,1.543006,2.060575,-2.092546,2.978051,1.602587,3.18742,-0.02518,-1.076052,2.303583,1.929724,2.123015,1.668068,4.685739,2.615372,4.929982,-4.429767,3.851405,1.31327,-1.781551,-1.548769,-1.197199,3.103677,-0.789369,1.770145,3.047245,3.340194,-0.912569,-5.292679,2.744672,2.204002,3.683475,3.431953,2.749485,2.12472,2.289979,1.957623,2.327225,2.574599,-1.609845,2.330274,-1.188879,-0.102514,0.30151,4.697743,-0.252103,-0.116347,-0.898708,2.946987,0.856714,-0.058263,-0.466223,-3.381197,3.481964,1.397381,-0.769221,4.626137,2.49116,5.039668,-0.383326,3.964796,-5.572515,6.310128,-5.811078,3.321928,-3.216241,-5.11342,-5.12887,0.913303,1.060604,2.595403,-0.22546,2.145496,1.8501,3.122106,-3.012773,3.376003,3.824289,1.781258,3.400459,0.31574,-1.461499,3.007011,-3.080592,-2.810792,1.960532,2.999457,3.056911,-2.653485,1.392055,3.562917,2.640404,-0.077255,2.907461,4.59682,4.599412,4.496282,4.047103,2.686327,0.518164,3.776881,-1.315115,-0.850628,-3.875866,-1.475371,-1.936911,-0.01966,3.862561,2.069895,3.311754,2.863453,6.292341,3.093978,2.45264,-1.087004,1.550257,3.351568,4.05151,2.09902,1.766854,-0.313269,-0.562636,0.388658,0.558455,-7.22945,1.827704,-0.803981,2.041341,1.005822,-0.319791,3.406525,0.084478,2.609206,3.38649,1.390469,-4.72413,3.371414
909716,-0.045541,1.617831,-1.923935,1.509447,-2.527705,0.533862,-4.036346,5.267459,2.614147,3.253741,2.349132,0.079651,3.518174,0.809343,2.746211,-0.607832,2.015804,0.94529,-0.400889,-0.30496,7.226323,2.359188,1.496917,-1.159596,2.084744,2.213028,0.848657,0.90623,2.910773,3.542909,3.243417,5.302064,-4.922847,-1.049861,-2.225724,-0.59872,3.100522,4.470025,5.659505,-3.026308,7.899159,-3.16363,2.648926,-3.619092,-4.276327,1.42843,2.590186,2.07955,4.208462,4.251793,2.163744,-1.811,2.995009,-0.125357,3.295008,2.191345,1.033065,4.496537,1.402934,0.539837,3.272643,4.083047,5.310828,0.078051,4.737959,1.847515,4.348675,-1.877639,4.685007,2.381972,4.669536,0.96496,2.566682,4.573785,5.041823,4.491624,4.346528,5.711253,5.40795,5.669281,-5.597165,3.050877,4.347553,-0.975222,-1.039853,-0.059871,3.736631,0.448277,2.299485,5.699818,2.821254,2.044859,-3.836312,5.041823,5.344496,5.041685,5.655566,3.040289,3.329009,3.922415,3.044562,5.041823,4.387568,-0.076974,5.041823,1.318607,-0.873413,3.365005,5.606245,4.429477,0.915207,1.293688,4.370154,4.348675,0.211348,0.38635,0.815163,1.912486,2.064838,-0.418317,2.609349,4.632746,5.106009,5.711253,5.681305,-3.881544,10.311256,-3.531877,2.542306,-2.890407,-6.158819,-1.322949,5.010999,2.022374,2.931591,-1.059478,3.408069,2.60602,4.907635,-1.192132,3.769756,4.257476,2.818984,4.183994,1.753599,-3.925228,0.869166,-1.752553,0.51964,2.659424,2.625817,4.350434,-5.260875,0.83841,5.01586,4.005085,1.548038,2.496519,4.84645,3.573032,3.776298,4.101878,2.159908,2.091701,4.194917,1.290042,1.846777,-1.828477,0.356117,0.469693,0.544101,3.829713,2.78453,3.878302,3.048723,6.278286,3.984513,2.165924,-1.817289,2.659754,2.2761,4.4746,3.803678,2.624544,0.214362,1.248887,1.517257,0.974022,-6.001205,-0.414075,-0.236968,1.385693,1.667489,5.559868,4.196881,0.660902,4.382623,5.715424,3.482726,-3.778779,4.898443
909736,1.833079,3.6762,-1.445626,2.596799,0.121646,0.829468,-4.707172,5.417552,2.827558,3.991025,0.667026,-2.063511,1.564329,0.189601,1.991256,-1.095373,0.469265,-0.02777,-1.577891,0.90926,5.909361,1.398842,1.931075,-0.153256,0.938607,3.512411,2.08656,3.105059,3.946012,4.118921,1.107928,4.719474,-5.379309,-0.255744,-3.145735,-0.550864,3.020326,4.690692,4.851941,-2.344055,8.082838,-2.275074,2.024931,-2.755125,-5.143877,2.343327,2.830668,2.022178,4.566727,4.008375,1.182999,0.064237,4.331065,0.204335,5.953022,-0.09924,-0.740028,0.704105,0.554558,2.360704,2.860899,5.879168,5.634963,0.157618,3.480105,1.847322,0.699463,-0.069996,4.559847,2.952261,4.653349,0.875868,2.122257,4.90541,1.817817,2.238466,0.563912,5.041452,5.90528,5.297985,-5.384517,2.89466,4.590444,-1.300166,-2.023773,-1.383041,2.276363,-0.850423,2.082253,4.908091,4.490995,2.096487,-3.615663,5.267826,1.358166,4.516123,2.265978,2.892447,3.555272,4.852801,2.943498,2.097526,5.267772,-0.126522,5.282484,3.143271,5.190548,0.737207,5.698254,2.983176,-0.260657,-1.29513,2.766766,2.342931,0.901564,3.972169,-2.092877,5.283591,3.171665,0.431026,5.28303,4.201406,4.953262,2.495267,4.081638,-3.952143,8.168839,-4.733665,2.902679,-1.617136,-6.28415,1.347851,4.864906,2.264142,2.638956,1.365579,3.600465,-0.548339,0.93175,-3.198167,4.118473,4.505514,1.307661,4.464267,2.288963,-2.469807,1.237814,-1.189367,0.776071,3.650437,2.554897,3.73499,-4.180972,2.207836,5.259874,4.313579,0.611097,2.154185,5.259874,3.139119,4.288446,5.03567,3.650437,2.975628,2.922091,-0.095969,1.054415,-2.957507,-0.136027,-0.120723,-3.817176,4.546391,0.415229,4.844359,4.624433,NA,5.259874,2.62165,-1.369678,NA,4.565509,5.110799,4.417652,2.482161,-0.671756,NA,1.878888,1.688957,1.553029,1.912048,-0.419664,2.682682,1.093936,1.911998,3.450997,-1.949825,5.033284,5.977168,2.46195,-2.590346,NA
687586,1.252391,1.052437,0.427636,2.209449,-1.196908,-0.668061,-4.007504,4.42011,2.441553,4.742423,2.448254,-1.561777,1.695324,-1.638335,1.181955,-0.556964,1.698675,-0.170662,-0.140256,1.639153,6.384064,2.230008,2.674891,0.158788,2.32712,2.762607,2.079081,3.309038,5.883327,3.622801,3.136321,4.533703,-4.911656,0.958433,1.781691,3.356658,2.384124,4.675146,5.412011,-3.310254,7.858834,-3.036145,1.953823,-0.918209,-4.168456,2.255182,3.406374,1.957741,3.970431,4.04781,1.366053,-1.467126,4.41353,2.323495,4.854795,3.579415,1.852328,4.68185,2.293046,2.544601,3.599985,4.779418,5.024276,3.298367,4.161434,4.881191,1.887117,1.370626,4.521527,2.068934,4.187361,1.66324,4.109318,4.367428,2.09858,2.860498,3.736053,4.958945,5.087654,5.205519,NA,4.522275,2.859853,-0.029092,1.617655,1.736519,5.087228,0.912987,1.896452,4.015583,3.880461,2.432945,-3.033128,4.019984,3.197699,3.984134,4.685606,3.055794,4.135014,4.165236,4.621266,3.595667,4.206963,2.217249,4.529503,3.138013,3.294158,2.340609,4.839524,3.51051,2.345759,-0.416336,4.10648,2.47582,-0.03531,4.035042,-0.92958,4.314159,3.62417,2.931432,4.652104,3.856261,4.900281,1.137656,4.618056,0.518792,8.074099,-4.478456,3.444349,0.547455,-6.455777,0.637019,4.093848,1.718093,1.639549,1.439424,0.841614,2.385242,2.100058,-4.105523,2.734697,2.458995,2.571193,4.025914,1.527996,-1.241195,3.02939,-0.912446,-2.965974,3.108554,2.3905,4.315578,-3.448809,1.444099,4.5259,2.855767,0.898517,2.59578,4.703459,4.666544,4.435475,3.789226,2.076638,1.379684,0.360213,1.079722,0.335753,-3.473172,0.359563,-0.089784,0.378129,4.017563,2.280628,3.793911,4.054102,5.679043,3.830621,1.760531,-0.363946,2.283545,2.924647,4.638816,3.945669,3.097667,-0.070072,0.304084,1.070358,1.596438,-4.401284,1.088457,-1.76385,1.284181,1.643084,1.097419,3.416142,0.388194,4.500209,5.430915,-0.402069,-4.161567,NA
908138,2.504594,1.858237,-4.14422,-0.732144,-3.291079,-0.61162,-4.520776,5.528161,2.803853,3.077005,2.466724,-0.668611,2.19567,0.076933,3.25167,-0.49551,1.164884,0.40385,-0.432403,1.458461,7.401229,2.487126,1.40843,-0.739714,1.691034,2.768661,1.403986,1.32463,3.332868,2.126651,1.676914,3.376483,-3.296912,-1.36901,0.420673,3.544877,3.673614,5.242036,5.536931,-3.192871,7.23425,-2.493169,2.740924,-2.661633,-5.832644,1.520172,2.528999,0.543092,4.330625,3.851634,1.072454,-1.276596,4.547875,0.719508,3.333626,2.788025,0.647077,3.334233,2.4834,0.517838,2.36304,4.368409,4.885081,1.544933,4.772517,2.633571,3.304063,0.835401,4.570668,2.447855,4.104048,2.374047,3.122653,4.85468,3.689236,4.070735,4.379398,5.298576,5.304595,5.792028,-5.733656,2.526064,4.119646,0.323758,-0.512779,0.432924,3.195349,1.172679,2.742385,4.947101,4.257414,0.944005,-3.20446,4.966417,3.788902,3.558182,5.092664,4.395995,4.480713,4.113962,3.984374,3.243959,4.711514,2.048027,3.647337,2.272738,0.44889,3.12658,4.141397,3.883447,2.232199,0.120009,4.17424,2.754194,0.468042,4.0567,-0.339636,4.688635,3.636423,1.810685,4.972114,4.441532,5.706984,5.749891,5.205037,-1.306359,NA,NA,NA,NA,NA,NA,NA,NA,3.088093,NA,NA,1.770902,NA,NA,4.523358,NA,NA,NA,NA,NA,NA,NA,-0.378988,NA,2.24862,2.355466,NA,2.6499,NA,3.999455,1.775054,1.68736,3.801347,3.439133,4.366277,4.005662,2.991561,1.923458,2.867618,NA,NA,-4.386808,-0.429088,0.555125,1.426222,NA,1.697824,3.818155,4.330932,5.518989,4.61599,3.569455,-0.601021,2.875081,3.41219,3.667676,4.077972,2.712619,0.320258,1.275817,0.988767,1.089188,-2.676942,3.990993,-0.036036,2.672849,1.981898,1.742298,3.80996,NA,4.025834,6.053123,2.36952,-3.480005,4.88149
907799,1.853179,0.942132,-0.788625,2.472298,NA,0.380689,-4.913441,3.689883,0.93931,2.559143,1.78852,-0.666456,0.87355,-0.237016,0.358495,-0.745033,0.921172,1.082073,-1.12872,-0.664761,5.225504,0.636881,2.005968,0.621089,0.833438,0.724317,1.213056,0.135919,3.794719,2.766415,0.802414,1.817668,-5.456065,-2.051342,1.719428,1.622726,2.00596,3.688331,3.911398,-3.730296,4.936071,-4.148841,2.748393,-3.631471,-5.52943,0.883234,1.711791,1.40613,2.524443,2.571914,0.955198,-4.444422,3.242304,-1.406161,3.093298,0.272385,-1.423812,2.433174,1.310039,2.149471,0.748897,3.753322,3.911325,1.155067,3.160286,2.340661,1.869252,-1.67787,3.242026,0.939811,3.242478,1.059233,2.051788,3.243224,1.245327,1.714704,1.785454,3.91181,2.792938,3.846965,-4.588153,2.750444,2.545134,-1.788555,-2.666283,-1.6607,1.695593,-1.016885,0.94124,3.281705,2.548983,1.266486,-5.206784,2.362781,1.748101,3.242138,3.394093,2.651742,2.653177,2.645459,2.566349,1.785923,3.236834,-0.966313,3.142112,0.872693,-2.057853,0.264984,3.601805,1.708482,1.99214,0.001318,3.080821,0.745883,-1.152023,2.204501,-3.362357,3.219583,1.977385,1.877912,3.232382,3.048143,3.904897,0.033687,2.570747,-3.78229,7.889915,-5.091499,3.219234,0.528998,-4.683189,-1.229023,3.218293,0.222552,1.594194,1.20707,1.61026,2.523966,2.074431,-0.693818,2.46462,2.522181,1.609842,2.526571,1.610427,-0.759786,1.599956,-0.814955,0.915658,1.608892,1.598897,3.218178,-0.896319,0.222667,3.218424,3.206295,1.524232,1.608743,3.218178,3.208325,3.217295,2.994028,1.608757,2.302006,2.524292,2.301932,2.301895,-0.76759,0.04437,0.339342,0.379536,2.523131,2.190744,2.793624,3.174063,5.101044,2.989746,3.208128,-1.21035,3.21915,2.525061,2.737617,2.361718,2.40168,-1.387631,0.577868,1.644003,1.643185,-5.838593,3.217403,-1.387656,0.735896,0.178913,-1.42431,2.523948,0.914652,3.217423,4.314715,4.29246,-2.304877,2.950105
